customer_id,gender,age,country,signup_date,plan_type,contract_type,monthly_fee,payment_method,login_frequency_per_week,avg_session_minutes,features_used_count,last_login_days_ago,support_tickets,avg_response_time_hours,churn
9ed39340-d86b-492d-ac76-e62445c99d2b,Other,25,India,7/31/2024,Premium,Monthly,133.44,Card,1,81,11,54,2,29.8,1
2774bebc-05a2-45da-b23a-caa491faa2fd,Female,57,UK,2/16/2024,Standard,Yearly,39.61,Card,6,58,1,40,0,20.6,1
20d583c9-64a1-4202-b29d-043cf5d2ca2b,Male,24,Canada,6/27/2021,Standard,Monthly,53.4,PayPal,6,37,11,42,3,19.3,0
719e6e2e-f5d4-4e44-a07f-70d7cb1a66e0,Male,25,Canada,10/1/2022,Premium,Yearly,84.02,Card,1,31,9,16,9,18.7,0
df8dfaba-ca9d-4cac-b772-63babc30b373,Other,38,Pakistan,6/27/2021,Premium,Monthly,139.09,JazzCash,8,75,19,16,5,13.8,0
3c7d7b26-efc3-4c5e-ab94-bf13e7286f03,Other,35,Germany,12/3/2024,Basic,Yearly,12.37,Easypaisa,10,116,2,18,7,12.8,0
9e7352cc-2e4b-47f0-a303-6480076ed365,Male,61,Pakistan,1/8/2025,Standard,Yearly,42.32,JazzCash,9,1,9,52,6,16.3,1
4a9899cf-2074-4caf-867d-1b5baa20b8d5,Female,34,USA,9/18/2024,Premium,Yearly,114.46,Card,12,38,11,10,5,7.3,0
40dabba5-95c8-4c76-a805-783540f7fc7d,Other,52,Germany,6/1/2024,Standard,Yearly,46.58,Card,14,72,20,14,0,12.8,0
689fdeee-27d9-46d1-887a-bb3c9fa0a419,Female,53,USA,9/27/2021,Basic,Monthly,28.48,Card,3,100,14,44,9,30,1
15da00d1-488a-47f2-a528-772e6b5bd996,Female,51,India,5/29/2022,Standard,Yearly,54.7,Easypaisa,11,100,15,47,1,47.9,1
0017aef9-1da0-4ca5-895a-26df1c4b0b46,Male,28,USA,4/18/2021,Basic,Yearly,29.27,Card,11,27,17,43,3,13.9,1
cf00fe25-0bee-45eb-af64-096e6dd1e284,Female,48,India,1/9/2022,Basic,Yearly,27.84,Card,7,39,3,38,7,17.2,0
8272dee6-058c-4007-b00f-bb4ccd820a7b,Male,61,Pakistan,10/25/2024,Basic,Monthly,10.87,PayPal,7,27,8,23,2,5.6,1
488525f0-77f7-4fe4-b5a8-276790c94f1d,Female,51,India,2/27/2025,Standard,Yearly,64.44,Easypaisa,6,29,6,60,1,25.8,0
4e019d76-f534-4e4b-ab9e-cfbae62f76fa,Female,24,Germany,9/6/2020,Premium,Yearly,133.8,Card,8,16,4,51,9,30.2,1
b03e89d9-829d-4067-892e-d915894f92c0,Male,49,Canada,8/21/2022,Standard,Monthly,69.22,Card,6,33,7,12,10,44.2,1
4ac02b33-d58c-47f0-8320-6dd9662a8f3c,Female,39,India,6/18/2023,Basic,Monthly,12.09,PayPal,11,13,20,28,2,30.4,1
4f24ae70-27f5-40e2-9454-69b389840078,Other,61,India,1/28/2022,Standard,Monthly,44.57,Easypaisa,13,81,2,55,0,29.8,1
1b4b886f-aef4-4ccf-8942-3abe3ec6fba8,Other,66,UK,7/10/2022,Basic,Yearly,9.82,Easypaisa,4,83,8,0,10,25.2,0
67ec3240-ccd1-44eb-96ba-cc81ccfa6548,Female,66,India,6/6/2023,Standard,Yearly,55.63,Card,14,63,4,57,2,4.9,0
46ab02e3-6725-4849-a589-6260e27c84c0,Female,49,UAE,11/3/2024,Premium,Monthly,84.44,JazzCash,13,15,19,32,10,9.4,1
2255c555-fc29-4d7e-bd81-e99ab762f311,Female,36,Germany,1/14/2024,Basic,Monthly,16.02,Card,5,19,18,13,1,5.2,0
888e2a71-6a6e-4f73-8b3a-1e5cb73801c3,Female,49,UAE,1/1/2024,Basic,Yearly,15.14,Card,14,14,18,3,0,18.5,0
81d81ce0-6934-451a-ba14-cdb9080d19a3,Male,66,India,3/26/2025,Standard,Yearly,33.9,Easypaisa,3,13,13,8,5,40.6,0
69849dac-1161-418b-9749-abde017063d7,Male,20,Pakistan,6/2/2022,Standard,Yearly,67.77,JazzCash,7,111,10,15,9,37.6,0
fada060b-c25d-42de-9b19-c3950732ad23,Other,33,UAE,1/11/2023,Standard,Monthly,67.51,JazzCash,12,117,12,32,1,41.7,1
7611871d-a1eb-41b9-b475-33950b645cbd,Male,29,Pakistan,12/13/2021,Premium,Monthly,117.98,Easypaisa,6,25,16,8,5,39.8,1
1e90bf75-e581-4b41-a040-ea053966296b,Other,60,UAE,5/8/2020,Premium,Monthly,146.9,Card,0,20,13,9,3,21.7,1
3b80caf9-5f81-4c6b-ba28-b8802ce4d9ec,Female,68,UK,4/22/2023,Premium,Monthly,127.68,Easypaisa,13,20,19,10,5,14.2,0
bf79042d-8115-4a97-885c-32f95466df9e,Female,39,Canada,2/15/2023,Standard,Yearly,41.9,Card,6,78,3,19,5,17.6,0
83297f41-3629-4607-8b84-65dc4532c31d,Male,31,UK,10/17/2023,Basic,Yearly,29.98,JazzCash,2,107,7,28,2,47.4,1
a0f0b003-771d-4b7c-b336-7fee8b0a474f,Female,46,Canada,4/21/2024,Premium,Monthly,92.55,PayPal,6,10,16,19,10,21.7,1
c73fdca7-3485-48ff-812c-14fe659f1a6d,Female,66,USA,11/11/2021,Basic,Yearly,23.1,Easypaisa,11,6,12,38,6,13.3,0
25d1ab19-0a81-4920-8c17-e7b66997849e,Female,36,UAE,1/16/2025,Premium,Monthly,106.91,Easypaisa,7,11,20,53,10,44.6,1
be94d274-a0a6-4c55-9d74-2dfcc464c04f,Other,30,USA,9/26/2025,Premium,Yearly,143.96,Easypaisa,1,14,14,2,1,17.4,0
76c97396-45fc-4293-97d5-aa291aaf6c0e,Male,54,UAE,2/26/2024,Basic,Monthly,7.4,JazzCash,4,104,6,16,0,5.4,1
d4356234-7588-45ac-bc56-842363f63331,Other,34,India,3/20/2025,Premium,Monthly,129.56,PayPal,13,71,1,33,8,12.3,1
c3b97789-3bd0-4857-85c9-b5ac249cecf2,Other,41,USA,8/20/2025,Premium,Monthly,110.47,JazzCash,4,82,18,28,5,37,1
f86e58aa-0699-4a44-a811-cb713000ed51,Other,67,Canada,6/1/2025,Standard,Monthly,48.12,JazzCash,14,21,19,41,0,35.4,1
0baa7a47-b689-44f7-87f9-31c1a4b8910f,Male,42,UAE,11/17/2021,Standard,Yearly,50.78,JazzCash,9,64,17,20,0,38.9,0
750a43d6-2b52-42be-8d3c-f9bdf5f1879a,Female,51,Canada,10/31/2024,Standard,Monthly,68.39,Easypaisa,0,98,17,6,5,25.9,1
954f8cfc-836a-4e3c-9b3b-aaa242d79957,Female,46,UAE,12/7/2022,Standard,Monthly,36.27,Easypaisa,10,116,6,51,4,20.4,1
b19fe562-b3c6-4af5-9f9d-00982d9c959f,Other,59,UAE,9/24/2021,Standard,Yearly,39.38,PayPal,14,14,1,56,0,35,1
30927628-4edb-4fce-9a02-b98c4d3d45f1,Other,68,USA,4/28/2024,Basic,Yearly,6.84,PayPal,5,58,2,23,3,39.3,1
ec624f39-8134-43e3-b58b-64a653383fb1,Other,33,UK,11/8/2020,Basic,Monthly,6.63,JazzCash,12,53,9,50,1,30.2,1
57be2d0a-f625-41b9-8355-82e3f14e272c,Other,54,Canada,3/29/2023,Basic,Monthly,10.28,PayPal,5,68,1,24,9,37.7,1
2329c2b9-34f7-4a05-8358-b80fa48729a1,Other,64,Canada,11/17/2025,Premium,Yearly,83.75,Card,7,10,7,56,0,36.3,0
c26c170e-663e-46c0-80c1-929c7c5c9fa2,Female,19,UAE,2/26/2025,Basic,Yearly,15.3,PayPal,9,8,18,29,7,38.6,1
3c2ac9a9-3180-48f8-bb05-19e8d62c3fa2,Male,58,Pakistan,8/31/2024,Premium,Monthly,111.87,Easypaisa,7,40,14,59,0,5,1
45d83c8b-693d-4297-92ea-34da220681e7,Female,58,UAE,12/17/2024,Standard,Yearly,33.53,PayPal,0,9,17,13,2,18.4,0
08af303d-04ea-49d3-bbbc-622ce835d242,Female,42,Germany,10/19/2020,Premium,Monthly,107.08,Card,8,117,11,50,3,39.1,1
664b936c-1952-46ad-ba06-e194c19b3a7c,Female,21,Canada,3/25/2020,Basic,Monthly,27.98,Easypaisa,2,93,4,10,6,27.3,1
86709f11-934f-47be-a6ee-59919ef08018,Other,20,USA,1/27/2021,Premium,Monthly,89.41,Card,12,118,18,58,1,35.5,1
d314aed9-603b-437e-9a3b-491e1b56e225,Female,64,UAE,4/3/2021,Basic,Yearly,27.9,PayPal,9,67,16,53,1,2.9,0
3c25720e-7c8a-40b1-a0a9-c2138f1a9e8a,Female,57,USA,11/21/2020,Basic,Yearly,10.73,Easypaisa,8,20,5,23,1,27.7,0
054a76e3-1237-4096-a77e-d25dd39ae1af,Male,55,USA,9/7/2025,Premium,Yearly,89.39,PayPal,2,14,3,57,7,1.9,1
3c7dab05-1db7-45ee-b7df-faa5075a0e07,Female,34,Canada,5/19/2023,Premium,Yearly,102.81,Card,2,91,9,59,2,43.3,1
570057f6-d16a-494f-a976-c039e560c7ff,Other,60,Canada,8/4/2021,Standard,Yearly,62.19,Card,5,90,15,60,5,30,0
b955278b-7884-4ba6-9366-8af222ab9e4f,Male,28,USA,8/3/2021,Standard,Monthly,51.53,Easypaisa,5,23,8,7,10,22.8,1
1bdb5ac0-09fc-4092-bf57-e1fe34b4a90a,Other,46,UK,5/26/2021,Premium,Monthly,91.6,Easypaisa,0,52,3,44,3,29.9,1
775db194-eae1-48fc-b66f-f9460e18f999,Male,33,Pakistan,11/16/2025,Standard,Yearly,51.84,PayPal,4,40,17,56,2,9.4,0
9f67c38e-a07a-4c3b-b9c3-af5868012aa2,Other,18,UK,3/10/2022,Premium,Monthly,84.03,JazzCash,9,56,8,2,9,44,1
57e3c3a2-004e-4e2b-bba9-1cbb652791f2,Female,66,Canada,11/24/2024,Basic,Yearly,5.79,Easypaisa,12,91,20,54,6,45.4,1
f0b543c1-e191-46a6-a8a2-b2fdb76700ac,Other,56,Pakistan,6/19/2020,Standard,Yearly,37.03,PayPal,4,106,20,20,4,47.4,0
fb37f6a3-e69f-4c50-ba7a-44819fe3f934,Other,50,Canada,12/20/2022,Premium,Yearly,143.74,JazzCash,7,60,4,15,10,22.2,0
e3a082a7-f7f6-41e0-9729-8de9fb3f8779,Female,28,UK,8/18/2025,Premium,Monthly,124.86,Easypaisa,8,117,15,49,3,7.9,0
a9105fc2-3100-40b2-9f59-5dc939cc3927,Male,69,UK,3/26/2024,Standard,Yearly,43.6,JazzCash,2,64,10,49,9,37.2,1
a389468d-69c0-4c2b-b1f3-87069a850285,Female,62,USA,11/4/2023,Premium,Yearly,125.69,Easypaisa,14,94,1,46,0,8.3,1
c7de8c91-2a54-49df-a045-a6cb2bdfc7aa,Female,32,UK,8/29/2024,Standard,Yearly,48.6,Easypaisa,8,71,6,13,2,47.1,0
94ed4dae-67a3-4701-ab37-698409161f10,Female,64,India,6/13/2022,Standard,Yearly,51.44,Easypaisa,2,100,17,38,6,39.4,1
b41a9e09-6526-49b4-8d57-b2e6225d5cc8,Other,41,USA,9/1/2021,Premium,Monthly,148.15,Easypaisa,13,90,20,35,0,6.3,1
70014077-2d54-490e-8f56-15ee4d172e22,Other,47,Germany,6/12/2024,Basic,Monthly,27.5,PayPal,7,2,4,58,4,42.2,1
a3ee49c7-0541-4022-bd1c-992bd092df3b,Male,40,Germany,12/4/2025,Basic,Yearly,25.94,Easypaisa,1,46,8,39,4,8.5,1
d8aad90a-e12d-4fa0-98a8-6feb576a6a2e,Female,52,UK,7/16/2024,Standard,Monthly,59.27,Card,6,26,20,28,10,18.1,1
ab05c36a-5aeb-4756-b0d3-0d32ec28785c,Female,70,Germany,7/15/2021,Basic,Yearly,6.61,Card,0,4,19,54,4,14.9,1
b207a85d-1cbd-4bc7-b1ff-b97fd3ea04d0,Male,47,UK,7/11/2022,Basic,Monthly,21.93,JazzCash,6,73,10,9,7,31.2,1
c745fe64-359e-428a-9ee5-94b61b2ac09a,Other,18,Canada,11/25/2025,Basic,Yearly,26.59,Easypaisa,13,51,15,26,3,33.7,0
1c0a7590-8abb-4426-aa7b-160ececebe46,Female,33,Pakistan,9/8/2020,Standard,Yearly,42.21,PayPal,1,36,4,17,2,21.3,0
5120be0d-1cd9-44af-a1fc-a58066afbc81,Male,55,India,5/5/2020,Standard,Yearly,66.8,Card,4,26,17,46,3,40.2,0
abd692fb-7ed4-4551-bfb4-df701d501887,Other,22,UK,7/29/2025,Standard,Monthly,64.84,JazzCash,14,40,2,22,8,14.4,1
6db841f3-e9af-40cf-b125-215246045ec8,Male,53,Canada,4/14/2023,Standard,Yearly,37.55,PayPal,12,106,6,41,4,16.7,0
e8d110de-9d94-4308-bfff-826cfaee61c2,Other,53,UAE,1/1/2022,Basic,Yearly,13.5,JazzCash,0,94,9,9,1,2,0
a849ed21-3ccb-499d-a81d-c5fdea4ecf55,Other,55,UAE,6/24/2024,Basic,Monthly,24.03,PayPal,7,68,11,51,4,18.5,1
d9e86a91-0bd7-403a-9426-a2fcf95e14f0,Other,20,Germany,11/19/2023,Standard,Yearly,49.83,Easypaisa,11,56,20,11,3,12.1,0
410cd675-a539-4288-a8b8-d2c8be5e56fa,Male,64,Canada,2/4/2020,Basic,Monthly,21.36,JazzCash,3,77,11,55,10,9.6,1
b92ab96c-5788-4587-a84c-5190da1880f8,Female,62,India,2/4/2025,Standard,Monthly,36.17,JazzCash,2,40,12,33,7,38.9,1
202a7c8b-fe79-4d49-94ec-13f3dbdba64a,Male,65,Canada,4/24/2021,Basic,Yearly,13.78,PayPal,3,86,7,23,8,10.2,0
ecf725d2-212e-4897-a49f-c5f671fda457,Female,54,Germany,12/23/2021,Basic,Yearly,7.16,PayPal,9,40,10,14,8,24.3,0
91fd56cd-b831-4a2e-8998-447b4eac754f,Male,47,Pakistan,8/4/2022,Standard,Monthly,48.08,Card,14,8,12,50,4,26.3,1
e3947147-a365-4403-b7ac-310622137d38,Male,39,UK,10/13/2021,Premium,Yearly,95.69,PayPal,12,36,7,43,3,41.2,0
3f0cc7dd-af7e-44e6-b871-67a3db03d5ca,Male,18,Germany,8/1/2021,Premium,Yearly,126.6,PayPal,8,38,5,42,7,23.6,1
773d5e16-6aa9-463a-9b2d-82d899c789ae,Male,43,Germany,12/6/2024,Basic,Monthly,22.33,PayPal,13,96,12,2,6,18.6,1
a749bd96-c331-43a0-a0e2-c0933ff7ca02,Other,59,India,7/9/2023,Premium,Yearly,116.74,JazzCash,4,11,14,18,9,12.1,1
1f79f10c-e290-43d6-b30b-090c5dd47783,Male,23,USA,4/11/2024,Premium,Yearly,102.54,Card,2,50,5,6,8,2.9,0
91b69470-6fc2-4274-bd13-a6ac11d511c4,Other,68,Pakistan,10/2/2022,Standard,Monthly,39.32,JazzCash,11,16,18,20,2,7.8,0
8c6a3b28-00dd-488a-a8f0-2bac258a9fcb,Female,70,USA,6/22/2024,Basic,Monthly,22.38,Card,13,57,8,51,9,25.2,1
d7d858cc-bd74-4035-a38e-ad39541ea3c5,Other,60,USA,9/24/2025,Standard,Yearly,77.71,JazzCash,14,112,7,1,0,22.8,0
336a7dc9-0966-4209-b401-851235ee8c33,Female,70,Germany,1/20/2025,Premium,Yearly,113.35,JazzCash,1,83,10,57,6,39.6,1
a9f5124e-3719-4b3e-9381-46057143a2ec,Female,24,UAE,5/10/2022,Basic,Yearly,11.11,Easypaisa,14,47,8,54,3,34.2,1
7ced0cdf-1da9-4859-904d-bb84e636ee1e,Female,47,Germany,12/17/2023,Standard,Yearly,50.79,Card,7,8,6,52,5,2.1,0
ecc72961-2303-4e79-a5ce-1e431da97429,Female,45,UK,7/1/2020,Standard,Yearly,31.94,JazzCash,11,19,14,5,0,20.8,0
a33934ae-190c-4f0b-b4d2-87ea7f7f88e0,Female,40,Canada,5/6/2022,Basic,Yearly,24.08,JazzCash,7,35,4,41,4,4,0
b41c796a-897d-4512-906e-205118b3a614,Male,61,Canada,11/30/2022,Basic,Yearly,18.01,Easypaisa,5,75,13,3,0,1.3,0
49432200-5f07-4a0a-9b60-ba234a23fcab,Other,61,India,2/1/2020,Premium,Yearly,88.29,Easypaisa,8,114,18,7,9,11.1,0
d431fdc0-8fd7-42be-8807-5daad338e3bf,Other,59,India,5/6/2025,Basic,Monthly,17.65,Easypaisa,8,108,4,39,8,23.5,1
daa4a814-8e68-41f1-8c00-5b20e2af3b3b,Male,44,USA,1/12/2020,Basic,Monthly,16.63,JazzCash,7,54,1,6,8,2.5,1
2041d9b0-9174-4bee-820c-10ab4d95cbb9,Other,46,Germany,8/1/2023,Premium,Monthly,89.7,Easypaisa,4,77,3,21,2,33.2,0
e98b98dd-e4d9-46e9-961b-24ec97af8342,Male,50,Pakistan,7/11/2024,Standard,Yearly,69.89,Card,7,63,7,4,3,4.9,0
a3bbedc4-02c1-48a5-af9c-416b0adb9d93,Female,36,UAE,10/4/2022,Basic,Monthly,13.15,PayPal,10,55,6,50,5,17.1,1
3f12a387-41b8-478f-a4df-21a5f031f9a8,Female,45,Germany,2/24/2024,Basic,Monthly,26.53,Easypaisa,5,56,14,40,5,6.2,1
6391cea9-b88e-441d-a3ff-1c693a011710,Male,47,India,4/4/2025,Basic,Yearly,11.3,Easypaisa,6,23,18,5,3,14.5,0
9ea65da5-f2d4-4758-a6cf-b0cbcbdc09d7,Female,19,India,4/6/2022,Standard,Yearly,31.61,PayPal,4,76,14,54,10,46.2,1
80901318-08f7-4527-a790-3958cf7d323a,Female,37,Germany,4/26/2023,Standard,Yearly,45.92,JazzCash,8,19,4,32,7,11.2,0
4cc5acda-c4bb-4272-a616-00e44a37c70e,Other,29,Pakistan,6/4/2021,Standard,Yearly,56,PayPal,7,36,2,57,5,3.7,0
b0f24da1-79d5-4bf0-8b7e-32d463c2586c,Female,22,India,6/25/2023,Premium,Yearly,106.77,PayPal,5,89,14,39,9,44.2,1
ed921a83-c8e4-4426-a750-c4cf36975edc,Male,52,UK,12/27/2022,Standard,Yearly,74.34,Card,3,40,3,10,5,36,0
7b1e3ce3-a8a0-4c59-b608-c2a227aa4328,Other,62,Canada,10/16/2022,Standard,Monthly,32.25,JazzCash,12,59,5,39,9,45.4,1
7306a378-e32f-417f-a803-b53330c6c52b,Female,41,UK,10/5/2021,Premium,Monthly,141.49,PayPal,10,7,8,57,9,12,1
bf44f4fe-9f18-435a-a005-e688e7e2c386,Female,61,UK,2/3/2025,Standard,Yearly,72.5,Card,13,95,18,16,3,28.5,0
004e913b-b450-45d5-8482-6817b16edb9f,Other,67,Canada,4/3/2021,Premium,Monthly,149.05,Card,14,2,7,42,4,2.7,1
bbde15e2-b92e-410c-9017-875429e1939b,Female,65,Canada,9/24/2025,Basic,Yearly,23.4,Card,14,113,16,12,10,35.3,1
a0f5501a-0ed2-463c-9546-dffb3ea799ff,Male,31,Pakistan,2/14/2020,Standard,Yearly,50.33,PayPal,11,47,4,53,8,44.8,1
ceeb08ff-f7ea-4593-8326-1c39925ad22c,Other,49,Germany,3/27/2025,Premium,Yearly,105.13,PayPal,9,94,12,29,9,23.4,1
f3b92169-76c6-4e8a-bb22-7eb37c601650,Other,23,UK,4/18/2023,Standard,Monthly,62.72,Card,14,49,19,45,2,38.6,1
08d68fd1-5031-44e6-8f4b-61c4c113fea3,Other,69,USA,1/29/2021,Basic,Monthly,28.71,PayPal,10,67,13,25,8,41.3,1
5bb192ca-ce08-4c15-a728-d3a0cff462f5,Other,56,UAE,11/21/2025,Standard,Monthly,31.87,Easypaisa,2,50,11,3,10,11.7,1
47fbf013-d1f8-444f-97cb-4b5e2e71e5bd,Female,26,USA,1/19/2021,Basic,Yearly,23.87,Card,11,57,14,23,1,47.9,0
2efe3ee0-e2d9-4be3-9fbe-79ded4dda0be,Female,29,Canada,3/2/2023,Premium,Yearly,113.87,Card,3,92,19,26,1,47.7,0
579ce651-5d61-478b-804c-44f884dc4425,Other,61,UAE,11/5/2021,Premium,Yearly,84.71,JazzCash,3,67,14,34,7,19.7,1
bfb81d62-ea03-4611-9348-f499f44fb9df,Other,46,UK,7/3/2025,Standard,Monthly,36.56,Easypaisa,5,39,11,25,1,47.7,0
318de354-f679-44fe-9a3e-0dd438ecbc8e,Male,40,Germany,3/19/2022,Premium,Monthly,128.19,JazzCash,8,106,19,55,9,34.5,1
57149417-edab-4d12-9407-a7a909fb7716,Male,29,Canada,7/25/2020,Basic,Yearly,19.42,Card,4,7,1,55,2,14.1,0
507407cd-9c26-4ea4-b25d-340c462ee606,Female,20,India,7/14/2024,Premium,Yearly,93.65,Easypaisa,12,63,8,13,1,10.6,0
b83c2575-acfc-49f2-826e-d4c50dad5860,Male,37,Pakistan,4/12/2023,Premium,Yearly,89.55,PayPal,13,106,13,10,1,36.7,0
614bbe44-7164-437a-86ea-de079eb488b6,Female,56,Canada,4/20/2023,Premium,Monthly,147.37,Easypaisa,1,5,4,31,2,24.3,1
e09f97fe-36c2-4dcb-bbe3-574f5c065273,Male,23,Germany,10/27/2023,Basic,Yearly,24.17,Card,11,120,16,43,9,20.8,1
0b570d99-746b-4a52-84d2-eecba4ee8180,Male,35,Germany,9/4/2020,Premium,Yearly,121.49,Card,9,116,14,44,10,46.8,1
8eb53434-e5a3-403b-9923-fddbb0880bd8,Other,43,UK,12/4/2021,Standard,Monthly,44.54,PayPal,0,55,11,59,8,43.4,1
9b83b4b7-41c7-4c7e-ac98-9bbfcebf9cd6,Other,45,India,5/27/2022,Standard,Yearly,65.12,PayPal,7,13,15,7,2,4.1,0
4bf6f49e-8d70-432e-9f1f-cf8bc5382df2,Male,62,Germany,12/19/2020,Standard,Yearly,66.34,PayPal,0,86,16,40,0,1.1,1
f1198fc4-4180-4aec-990a-d062ebf32365,Female,54,Canada,10/2/2024,Basic,Yearly,12.65,Easypaisa,7,65,10,60,3,1,0
3e8e57ae-3067-4d31-b9cf-03759038200a,Male,56,UAE,7/28/2025,Premium,Monthly,109.98,JazzCash,6,115,11,53,9,15.5,1
08eb25e2-ec45-4e52-a226-353474889a72,Other,66,Canada,8/25/2024,Premium,Yearly,122.47,PayPal,11,35,20,45,3,33.8,1
12c89d9b-cd28-4c33-8929-d0613cf62dc1,Other,55,India,11/14/2021,Standard,Yearly,55.56,Card,10,88,7,30,5,18.5,0
05d3bed1-fbed-42dc-9fa4-0cc3d7d12e34,Female,52,USA,3/21/2023,Standard,Yearly,65.55,PayPal,14,42,7,0,9,7.7,0
798ca05d-ef8b-4fce-a2fd-5d952d29421e,Female,36,India,3/14/2020,Premium,Monthly,96.35,Easypaisa,2,45,15,23,0,13.2,1
eff831f8-d17a-49d1-99ae-3b2f8774227c,Female,43,USA,9/4/2022,Premium,Yearly,131.43,Card,9,36,11,23,10,31.3,1
bfd64a1e-c254-4185-91d9-40769582789c,Female,67,UAE,9/9/2021,Premium,Yearly,110.11,Easypaisa,12,85,9,31,7,21.1,1
72628e81-de17-496c-90d6-c502ebf55e96,Other,27,Canada,8/19/2025,Basic,Yearly,29.04,Card,0,19,9,20,8,37.3,1
6b4d50d1-3b59-47b9-8ba0-c3de03bc6830,Other,66,UK,1/22/2023,Basic,Yearly,21.38,Easypaisa,9,78,13,39,7,29.3,0
d922eac7-4d91-4f2b-a022-25653333308e,Other,32,Canada,4/11/2022,Basic,Monthly,23.11,PayPal,13,55,18,32,3,26.9,0
946c483b-4c14-4fa3-b674-8baa6e03a72c,Other,55,Canada,12/8/2025,Basic,Yearly,17.82,PayPal,3,72,14,34,1,43.8,0
344f9ddb-3519-4376-a423-979a3a84d2db,Male,65,India,10/18/2022,Standard,Monthly,55.07,Easypaisa,7,70,16,14,10,17.9,1
28e309b6-b9fa-4434-bb19-34bc4467a24e,Other,51,Pakistan,3/23/2024,Premium,Yearly,144.73,PayPal,0,86,7,59,3,44.7,1
aa4c0c6e-8b03-4e17-a364-56775badc19b,Other,64,USA,8/23/2020,Premium,Yearly,113,Easypaisa,6,85,14,11,8,5.1,1
baea5b5f-19d1-4c23-bd5a-b6248102aab8,Female,46,UK,12/24/2024,Premium,Yearly,147.37,Easypaisa,11,78,16,4,8,47.8,0
142aa9bb-19b2-4c66-b059-4ce00cb5b93b,Male,40,Germany,11/28/2024,Standard,Yearly,55.57,Easypaisa,3,5,12,13,7,14.2,0
2ffcb102-e271-422b-9345-c355a2b1ac65,Male,34,India,5/7/2024,Basic,Monthly,22.73,Easypaisa,2,36,18,44,7,24.4,1
8aac0ec9-db53-46d5-8bc3-0cb7a409a0d6,Male,51,UAE,1/26/2023,Premium,Monthly,123.37,PayPal,12,51,3,13,2,28.3,1
eee57973-ef6b-49d2-a840-d3c63092ad7b,Male,41,UK,1/17/2022,Standard,Yearly,50.74,Easypaisa,9,71,12,30,2,39,0
a0d016bd-828f-47e7-a3fb-b595d5e1e6f4,Other,38,Pakistan,2/16/2020,Standard,Monthly,58.09,JazzCash,13,30,17,41,5,25.7,0
c2f4ebb7-1c2d-47d5-973c-525161b0aa79,Male,19,UAE,9/23/2025,Standard,Yearly,75.07,Easypaisa,12,90,9,41,5,33.4,0
40ae70f5-0473-4333-8706-e8e699901543,Male,35,UAE,4/27/2020,Standard,Yearly,67.63,JazzCash,11,78,16,23,4,11.6,0
e2883145-7e1b-4d05-a78f-3f208d61be9e,Female,33,UK,4/17/2023,Premium,Yearly,87.92,Card,7,64,19,38,10,21.9,1
d53d7360-b297-4f6c-94db-8c2cc4ea6fa6,Male,27,Germany,10/24/2024,Standard,Yearly,66.79,Card,12,42,8,15,0,1.5,0
7bc2d939-821f-41f1-af71-081a9fa41f2a,Male,47,Canada,1/28/2024,Premium,Monthly,140.07,PayPal,13,54,20,30,6,33.6,1
d9f758ca-dbc1-43d3-8460-ada840007a87,Other,62,Pakistan,7/31/2023,Basic,Yearly,13.96,PayPal,10,77,1,7,6,25.2,0
44c2056b-0f37-4c32-bc66-b628d7fc44df,Male,66,Pakistan,8/1/2025,Standard,Monthly,33.68,PayPal,9,110,20,43,1,45.7,1
fa2bbe0d-8786-4ec0-92e6-934cec6f9fb6,Female,54,India,10/4/2021,Basic,Yearly,11.4,JazzCash,6,44,6,13,2,7,0
28e93f04-67c3-406a-9731-0a5dff5c0291,Other,57,USA,2/19/2023,Basic,Monthly,20.55,JazzCash,10,11,15,25,9,29.2,1
1412fd70-b03d-42e4-8df5-498ff2f28491,Male,33,UAE,11/20/2020,Standard,Yearly,59.61,Card,7,2,12,47,10,32.7,1
d9be07e8-556b-4c6a-af68-8ee5a07cc2ac,Female,63,Pakistan,2/23/2020,Standard,Monthly,51.15,Card,10,101,3,51,2,25.4,1
934696eb-5dd5-491d-a92a-451ef7b212e7,Male,63,Canada,8/20/2025,Premium,Monthly,85.41,Easypaisa,0,88,13,36,9,11.8,1
4c10e40d-ca33-4489-a8a6-496fe1cb8524,Male,35,USA,6/26/2021,Premium,Yearly,142.35,PayPal,2,65,19,60,3,1.3,0
113ee702-ec8b-4639-8e54-ed49cd2c0617,Other,36,Pakistan,1/17/2024,Basic,Monthly,17.56,Card,5,50,2,35,3,36,1
f1b4d556-78c7-4c8f-8f42-64c7653485c3,Male,59,UK,8/6/2020,Standard,Yearly,67.47,PayPal,5,34,20,59,8,4.2,0
b01f6a7c-82dd-4ebf-9e33-605f502952b8,Female,18,UAE,9/17/2022,Premium,Yearly,105.37,JazzCash,7,9,20,49,2,43.5,1
a50ff21e-0575-4987-86a8-8f30cf700fdb,Male,61,USA,11/4/2022,Premium,Yearly,102.12,PayPal,0,44,13,24,2,11.6,0
2cd3c42f-36b6-4755-af39-4e854aa88650,Other,21,Canada,3/1/2024,Standard,Monthly,59.64,JazzCash,4,81,13,55,1,18,0
f1af586c-830e-438d-91a3-de96a309ca50,Male,67,Germany,6/24/2022,Standard,Monthly,51.44,JazzCash,13,49,14,53,0,40.8,1
